D (m),L (m),P (kPa),G (kg m-2s-1),Tin (C),Xe (-),CHF (kW m-2)
0.008201776,0.395449992,1883.99363,4807.010697,34.94152767,-0.165615439,10998.73986
0.008202029,2.058008426,8009.14847,2957.079203,279.3918253,0.354774327,1518.895483
0.008202634,3.05793606,13375.1841,4078.260146,275.6103948,0.192242371,1411.282584
0.008204724,1.556900554,16689.10376,981.5716137,242.1571277,0.137879004,972.1531413
0.008204809,1.628076143,17218.94929,2190.482241,288.580111,0.085204144,1477.179028
0.008204919,5.275947757,19438.32426,1530.442836,328.1501434,0.361182112,276.4722649
0.00820535,3.100650432,16802.69414,1081.217118,304.0960549,0.382980745,483.6936326
0.008205678,5.440109556,17752.43102,1049.688915,341.1075069,0.48032585,208.6428267
0.008207266,2.93873102,15813.08507,1551.822747,248.5178989,0.244132024,810.5405402
0.008209758,1.573694488,17797.17005,488.4609017,154.3160422,0.322266967,834.0448753
0.008210962,3.043110283,9556.516591,4261.427461,228.7559178,0.156306028,1706.974568
0.008211216,1.885262076,2969.116036,1540.440315,204.8774998,0.558320467,1808.861041
0.008212156,0.817658635,13956.69785,3987.570133,268.3511947,-0.044067076,3790.028006
0.008213566,3.534054259,2950.637674,1024.968553,163.1030421,0.688490033,916.4558475
0.008214008,0.979828192,612.1175662,143.901674,52.36176357,0.870162452,635.4510727
0.008215904,1.613104608,12661.69448,2101.386518,241.5106042,0.11377671,1662.22533
0.008216183,5.243747092,18062.84913,1969.439455,323.5310396,0.387985778,383.2297121
0.00821764,0.746027067,14406.8669,1586.217437,313.4038778,0.107849351,1543.562998
0.008219299,6.076582361,9525.418921,997.5700907,255.782353,0.528956485,355.3346627
0.008221912,3.4962433,14542.17783,2045.977186,225.0860428,0.233096266,999.6931061
0.008222447,3.182187866,11518.84841,1521.409625,308.5776445,0.403085093,548.3147895
0.008224115,0.791775638,5238.928615,3108.321383,197.7422037,0.103750598,4166.575486
0.008225225,2.917251819,7304.556264,2931.069608,184.470288,0.33805382,1897.255919
0.00822523,2.086397242,18219.54439,1482.790099,267.5097619,0.154808075,1005.543441
0.008225274,5.003424634,14736.59745,1591.723417,315.519825,0.344698554,371.7897099
0.008226672,2.026723806,7620.662032,1039.927618,200.135897,0.654368781,1336.786275
0.008227163,5.562865461,14369.7391,2048.718959,323.1305758,0.349871055,347.3251073
0.008228555,1.034066969,10090.76272,2007.477681,297.0338063,0.289443649,1680.122219
0.008230072,2.9673142,9746.307973,1998.786022,81.88239833,0.246674279,1813.178373
0.008230887,5.228104504,19562.18324,1520.63702,265.9952542,0.384816992,520.0050523
0.008231667,5.142099497,15398.9206,1016.268541,303.772234,0.473133924,318.7126613
0.008231725,10.74698276,18226.76965,1027.644387,90.18338804,0.489360227,309.1873862
0.008233991,1.026992731,1007.520637,277.7783209,91.57400108,0.743053354,1055.208496
0.008236364,5.113113729,15387.44516,2251.571525,253.3522371,0.308767449,704.7237673
0.008238633,0.990982799,9308.550592,488.0775422,208.2257573,0.638706454,1389.777873
0.008240191,1.054228255,17918.01048,3873.276304,164.6608758,-0.390573934,5820.016361
0.008240891,4.086141547,12475.95251,2057.842064,223.0110993,0.311152775,969.1813248
0.008240947,1.917832174,10550.50666,985.6605266,209.5543919,0.532226996,1202.25731
0.008243408,1.964181543,16384.33384,1476.5119,100.6958868,-0.052838703,1860.597344
0.008244836,3.016172584,9795.441988,3969.786559,245.108706,0.185322364,1531.689231
0.008245505,1.951218629,15638.42078,1006.808654,242.2748078,0.317083645,822.0167347
0.008246055,2.538693089,14100.54502,1760.299435,233.8447533,0.227413948,1140.652417
0.008251259,2.415460133,9405.726974,1619.338332,297.9474007,0.413388995,823.9066965
0.008251346,1.610667896,7846.334893,2451.59211,152.8986421,0.10499081,2661.528749
0.008253288,1.568954369,9795.429137,2776.200596,173.318523,0.09322911,2583.322805
0.008254666,1.591145202,8251.161487,1687.069961,282.0738041,0.494544682,1471.079553
0.008255575,2.072986843,13784.00858,1928.076571,211.2398402,0.174559737,1569.111163
0.008256836,1.568750849,9540.728853,2682.811144,204.4174492,0.119528848,2266.132265
0.008259616,3.045871477,18397.34696,1017.027256,377.0679506,0.417708946,281.7585241
0.008260972,1.722310527,17736.09562,4718.943297,296.4637335,0.094676849,2497.091755
0.008261365,5.403956357,18969.61143,1487.619536,338.6110125,0.389356974,268.3578243
0.00826314,5.951802207,15293.70893,1005.267223,122.6983041,0.455950601,502.5040068
0.008264197,5.190160879,12953.49237,1631.511629,153.9035144,0.297997196,762.954127
0.008267174,2.550256281,11602.18638,1981.648901,162.5552223,0.186366893,1569.040801
0.008268673,5.831376858,9607.552996,2595.846987,215.8373062,0.355908997,813.0727204
0.008269513,1.019678817,6859.676522,496.7119143,136.5148647,0.863809914,1926.214282
0.008270612,2.083070298,17783.45199,945.3657751,139.5180945,0.128735302,1234.736812
0.008270779,3.003469965,13530.78101,497.2917319,140.0985446,0.605775076,554.9800342
0.008270923,2.482479478,1016.12057,988.1065167,127.7536685,0.53921694,1020.63065
0.008271663,2.119647424,7890.933674,2687.942129,137.678257,0.125450598,2517.643528
0.00827202,3.103785273,6796.883565,4027.557167,246.1637736,0.263891532,1451.85668
0.008276026,5.599398965,12258.77793,1508.678477,311.0647113,0.378197804,289.3577097
0.008276051,3.18795985,14943.47765,1403.136573,274.9103671,0.260003925,726.5676087
0.008276069,6.148021614,14017.6706,1032.475873,92.31284222,0.440815673,558.7854833
0.008276453,0.954304393,9645.5093,2024.655345,181.543856,0.094812612,3068.033324
0.008277739,2.526932035,7676.984957,1640.741529,194.0642681,0.443927646,1427.510117
0.008278551,4.132699968,16413.48953,760.89383,245.2066151,0.538523662,434.3585129
0.008279317,0.955453061,16297.69876,1033.169745,308.9302109,0.182759295,816.3025314
0.008279644,5.129881599,14196.86556,1542.258883,305.3414272,0.436054077,393.2646555
0.008280118,3.483480984,13852.81431,3000.904737,240.5239847,0.160707116,1226.080746
0.00828048,1.084439633,15979.82155,1522.656633,329.7044788,0.258397446,999.6148347
0.008280714,2.975800018,17064.09453,2154.401588,71.96762757,-0.046019222,1797.697969
0.008280848,1.004028895,6876.38124,1017.638355,248.6807332,0.659593722,2142.13125
0.008281943,3.711546462,14078.41659,1888.376237,118.8195858,0.148893815,1390.925638
0.008282323,2.346872206,10009.6296,2062.05977,188.1244573,0.253173544,1615.81579
0.008282741,0.95661227,7004.103187,3896.668146,197.2456797,0.041870584,3813.036883
0.008283111,11.17662864,12889.29484,2133.420354,321.6994445,0.331857718,169.4852423
0.008283653,5.461925754,15137.25989,1990.022104,205.1514593,0.258307944,724.6015993
0.008284439,0.81128977,4798.016309,993.0988764,187.5273789,0.605095727,3119.061707
0.008284564,1.679113785,17275.92122,3814.688836,322.2994094,0.195920923,1692.366351
0.008285861,0.760844642,5060.539697,2180.558818,152.3303599,0.162454131,4398.990858
0.008286058,5.515114874,14454.43044,1961.682061,345.3565889,0.375822264,301.5721714
0.008286266,3.026691924,7120.882681,1008.66184,157.6312857,0.640324102,1003.034273
0.008286347,0.814209915,8066.404448,981.2792453,72.28007307,0.212023952,3211.79792
0.008286586,1.523787103,17453.40134,1653.60864,223.3178393,0.0258038,1624.351544
0.008287026,0.81089739,4981.837543,1007.18427,112.4943663,0.516254662,3590.639434
0.008287192,1.541279225,2928.179686,3192.406101,166.8465328,0.31500956,3384.674174
0.0082886,5.25386915,9992.688726,1934.820612,187.7895882,0.383405348,893.8422143
0.008291163,0.802629534,7704.629216,1024.670728,182.6088337,0.377018771,2613.465089
0.008291593,2.996821483,13672.46355,1463.174837,248.1170434,0.305517408,929.1940049
0.008293466,2.021145375,17299.98891,1008.617733,222.7779203,0.194208608,911.2219301
0.008293745,1.567450423,15251.13286,2630.348952,279.6466793,0.145264815,1745.059429
0.008294757,1.031845275,10106.77682,2005.64419,280.2948854,0.201214471,1648.018158
0.008294857,1.673725658,10192.62933,3095.284716,215.5447342,0.093550693,2448.419446
0.008297951,3.041735075,17031.80831,1016.702114,275.9934185,0.299997673,556.4812908
0.008300518,0.986347822,6784.529504,3957.386727,107.7346482,-0.044482039,6062.518445
0.008300929,3.081677907,10130.85889,1959.854194,234.9125527,0.375964006,1179.125965
0.008303403,2.944444389,15398.64449,3414.24363,272.195753,0.218917942,1362.52912
0.00830377,5.584499797,20061.52559,1566.533125,273.0099981,0.427027332,483.2402005
0.008304519,2.965137423,17068.28048,2086.272872,223.6061504,0.243608515,1308.747707
0.008304706,0.787970716,7688.007337,1693.640997,231.5215177,0.280527873,2873.74874
0.008307784,2.750356655,13755.47578,2134.042981,80.84443715,0.106350663,1744.207939
0.008309853,1.659573165,12316.77771,1682.00251,285.0979246,0.256674884,1010.054136
0.008310094,0.384167265,197.4983973,4814.210429,51.51090078,-0.001075027,6531.391349
0.008310542,10.23132794,9653.29157,1435.926255,156.8469367,0.454465313,372.8893858
0.0083116,5.852622712,7523.61427,1591.697481,251.6809933,0.597265559,524.5304567
0.008313386,0.803610401,9729.130061,1616.17357,154.7129547,0.091259758,3451.546134
0.008315882,0.596425755,100.3828886,101.2910879,64.84844502,0.735863024,581.2107185
0.008316164,1.616360363,7522.553969,1604.829025,264.2702364,0.444775612,1648.892436
0.008316395,1.990654681,9774.555429,2074.753306,314.7445201,0.367817647,1034.801736
0.008320425,1.614208582,17967.67382,2702.399485,340.3373648,0.229905761,1253.379234
0.008320873,2.533732268,7922.169178,1574.054269,166.0818327,0.443774847,1555.399099
0.008321238,0.995138137,7105.967511,985.593567,134.2642471,0.468926697,2796.216294
0.008321959,0.420144096,11085.57321,1953.949847,255.9260592,0,3438.211573
0.008322765,0.762849531,4791.185859,3409.997161,175.697264,0.068705048,4407.961394
0.008324816,3.854134815,14770.0782,2934.498461,236.8652499,0.24228637,1269.58227
0.008325165,2.958077499,9765.608461,4001.104108,236.2252332,0.170994627,1523.535148
0.008327295,0.975714464,17880.43472,496.7990028,243.6174996,0.285417018,857.67423
0.008327732,4.755197767,15555.89652,1905.102296,334.0130455,0.347517033,336.14672
0.008328583,1.196446048,110.6776083,97.33746663,29.18999716,0.775882769,335.6988874
0.008331519,4.917753212,13721.38936,2018.659436,277.8771248,0.312205765,559.4344031
0.008331953,3.418788047,2956.033105,2021.700469,124.9956189,0.457368579,1526.509008
0.008335332,5.211793016,11753.67501,2307.545384,194.8790691,0.296602804,874.4407339
0.008335616,5.819974994,14165.92421,1039.689199,195.7190045,0.44053406,402.200449
0.008336008,11.02425523,17299.50532,1023.101814,337.5488185,0.55074064,133.1517793
0.008338264,0.243140105,474.5747331,5005.557949,60.73426728,-0.083102609,8736.739748
0.008339562,1.528825214,12707.21848,2699.829612,241.1638131,0.090103536,1949.708091
0.008339994,2.950268759,9456.974447,1069.718989,292.489771,0.561572754,575.4431614
0.008342954,3.12234467,13167.25745,1045.277201,72.27918279,0.300441349,1091.429681
0.00834505,4.067233707,16946.2113,2536.536416,250.0928683,0.294379994,1022.646027
0.008345161,0.783866617,14705.52214,1065.902211,230.3737572,0.070184538,1574.773223
0.008345504,0.762641397,9762.556846,2233.268218,185.3190135,0.015013118,3565.88235
0.008350079,4.933778629,14354.66984,2062.315625,323.8791281,0.391665665,380.8934359
0.008353895,5.577839626,17106.54576,2094.318794,314.5868113,0.372920966,477.2395194
0.008354027,0.775473793,7901.430607,1670.174772,226.9010165,0.238172561,3055.577198
0.008357349,3.895508035,4821.869783,2511.226638,260.3190655,0.454099772,1014.731214
0.00835849,0.794299059,9574.658869,1554.238277,164.5385308,0.104222207,3202.608042
0.008358644,3.683190792,15837.02552,2576.390991,251.0595894,0.223318428,1056.182644
0.00835891,0.396584494,2342.68495,5023.031438,76.29540813,-0.129708238,9766.111235
0.008360182,3.579018216,12616.64056,1983.002627,144.7695016,0.215647395,1276.460076
0.00836185,2.963219489,13973.13234,498.4660047,215.7871721,0.742004191,444.8932498
0.008362588,1.655695114,15032.67612,2836.335544,233.5836036,0.065787373,2448.416684
0.008362802,0.842330691,4918.435076,1018.613157,114.7585485,0.47377554,3744.868084
0.008364371,1.046845336,15705.06435,1472.937978,326.9907824,0.173401331,1124.025714
0.008365577,0.807434241,8269.613643,939.8479894,173.4572951,0.365749895,2744.136804
0.008367247,3.559617874,14301.98986,956.832385,295.1061709,0.489842974,446.5498293
0.008372106,4.997320677,13849.56676,3064.941133,328.7962888,0.330923126,528.7207299
0.008372805,1.001193984,6722.652362,990.58785,272.5005225,0.664613951,2131.366282
0.008378383,2.972113959,10041.06275,512.659271,202.3233297,0.900198639,507.4835388
0.008381346,0.750931431,2840.723217,1665.369258,147.4591397,0.379855856,4651.987892
0.008383714,0.968497159,9298.151924,518.667059,199.4621563,0.656952107,1487.20139
0.008384186,3.016830695,13987.82143,2082.192093,255.0656099,0.240763637,912.4770078
0.008387088,0.249900847,2045.798886,2131.394096,71.50020444,-0.028963903,9643.833421
0.008387807,3.911303613,13917.54657,525.7779285,313.9652343,0.656070286,215.5822498
0.008389571,2.952942598,6773.525553,991.5464617,124.8813996,0.66028706,1119.236647
0.00839056,5.191505738,15661.98141,1800.107388,271.1334414,0.324522306,531.3367105
0.008402285,1.532759272,14855.92267,3243.746415,247.0652268,0.053139863,2348.439422
0.008403839,1.277336611,107.0810244,56.40002419,25.85333024,0.802614764,204.71059
0.008406482,10.45550116,17885.56127,2075.220751,273.5212042,0.485613271,345.2226009
0.008407585,5.402899985,17890.17353,1423.084758,219.3900864,0.329675199,605.9678639
0.008408538,4.762909409,12448.04346,538.700514,216.1320898,0.792935092,295.009823
0.008416337,5.196434714,14286.56594,1035.638207,286.2714526,0.471886294,308.362177
0.008418448,1.016902131,17263.46676,2053.21056,230.4096822,-0.175855462,2086.568619
0.008421047,4.022931888,18055.11753,3835.282536,262.7127195,0.239550663,1717.679896
0.008424757,1.017384962,17510.10118,1999.791367,217.1867386,-0.198635624,2472.621475
0.008429714,3.886150157,7233.182191,1234.53749,195.9512423,0.638923342,894.8528232
0.008433729,4.820481703,14365.08492,1556.098148,249.2279821,0.358538513,587.2875573
0.008439474,2.960940858,7167.788663,4173.140903,248.6032376,0.306205722,1568.730758
0.008443679,1.508410034,4940.228038,5041.332162,204.6634099,0.138727289,3158.485681
0.008444488,4.915916398,7334.760404,3921.664286,279.0644896,0.356686855,960.0756159
0.008448528,5.36285337,12246.32328,1479.580497,258.8738791,0.409349924,494.1091149
0.00845328,3.988169424,14017.9225,1282.174896,328.5326029,0.451552809,347.9717351
0.008455129,2.776097221,10403.8558,507.696718,280.732562,0.882579453,467.3798469
0.008459437,5.504168813,12172.27515,1949.771102,269.260106,0.346112213,546.0184716
0.008472901,5.881567537,16859.80483,474.8169293,226.3111704,0.528532302,198.4777416
0.008473988,1.01963097,5011.628949,2523.316965,244.9599805,0.36065318,3072.866381
0.008481005,2.892024726,15018.43326,2956.203946,329.6798302,0.240883099,751.4133042
0.008482034,2.332223683,15023.67216,2152.248658,222.1692361,0.128763299,1337.954748
0.008490438,5.239504386,15711.28633,1011.551296,238.1009607,0.441059975,400.8466263
0.008493549,3.092133859,9883.37152,4156.351197,168.1276267,0.106076012,2185.711779
0.008494363,1.626818744,14630.99348,3217.766615,312.3011375,0.126960436,1547.139595
0.008497044,3.077647913,6689.171492,495.7723273,235.5125788,0.992916319,528.4868342
0.008499138,1.059762832,6833.017286,982.6739721,84.83821445,0.391871404,2905.563064
0.008513833,1.000432497,6870.052999,509.600335,123.9296994,0.767381657,2151.192491
0.008517183,0.772622058,9523.339326,2703.814653,183.2018798,-0.002088918,4074.087712
0.00852058,3.686913548,18412.90486,2452.888795,266.346781,0.27784076,1162.600541
0.008532877,2.586195274,9740.340357,2713.535979,236.5640799,0.237640196,1449.389038
0.008539514,5.698194634,13780.53682,1041.714279,39.34669996,0.442937229,719.4103573
0.008542304,1.603966722,9875.359448,4174.034577,292.4855284,0.151664033,1619.886145
0.008546645,1.054572316,507.0136237,207.867631,42.71356808,0.682485046,763.0875782
0.008560093,3.072630997,6808.002208,2660.810274,240.3551838,0.362313325,1591.93694
0.008606416,3.615584244,9954.481984,979.7418225,207.1103998,0.630251456,730.0298744
0.00863062,1.312288971,7508.258064,2114.349927,265.9781034,0.32763145,1798.396305
0.008631627,3.004140575,17310.53,1094.492487,176.0565965,0.245147783,764.0953878
0.008652875,3.057424599,10160.4036,1426.898535,207.4468285,0.431553987,1084.418902
0.008656107,5.535609598,9971.136725,1985.417749,252.3415549,0.391578184,628.8914373
0.008695097,3.683849432,1972.113967,483.4027553,113.8785118,0.97447563,602.4959316
0.008696761,4.181967287,16299.19743,2512.718541,334.904249,0.322518892,501.1622078
0.008707783,0.809125502,2820.835241,3068.242405,139.7007333,0.125019407,5349.663269
0.00871026,2.885062389,6637.079818,504.5109341,163.0564473,0.894971194,659.6967241
0.008724923,0.642590346,8238.834021,2458.392805,78.06525308,-0.099978474,6396.460493
0.008734747,3.185899096,7105.569587,4166.176715,228.772891,0.269841222,2031.387727
0.008766212,1.612226236,8086.661084,1660.795758,146.5322165,0.294906822,2335.612188
0.008776482,1.97213936,7366.216888,1035.932535,213.5600024,0.669568144,1750.955212
0.00878575,0.343142116,5810.913193,2421.393287,146.9809755,-0.084547714,7187.410162
0.00885226,1.838295147,137.5517735,170.1929292,88.51767888,0.863839412,381.5288089
0.008883466,5.387546889,7276.843427,5640.348816,254.5676341,0.303290952,1455.18258
0.008949641,0.595368303,7177.882908,1654.861731,69.35964868,0,6168.347168
0.009044666,0.383398303,11825.1097,2071.601331,200.788018,-0.19750319,4933.590949
0.009050916,1.924146882,120.3716269,119.6856732,93.39454998,0.982536589,340.8415925
0.009063562,3.606277813,6832.143272,2834.123991,179.9872392,0.352786747,1708.266323
0.009072484,3.064556377,7343.411887,974.3376126,256.9609452,0.72253235,880.0776685
0.009102659,0.994393115,13315.20124,672.4807132,106.0775814,0.15412802,2188.503981
0.009109799,3.009013861,11696.97805,4181.862313,267.2869429,0.153108953,1298.738199
0.009113555,1.644603805,7080.751766,4352.439796,223.8973138,0.095590224,2758.353528
0.009114728,2.915732204,6914.166624,988.6522777,244.5750445,0.721331932,977.7485813
0.00912184,1.80665755,8328.410863,684.556122,204.3169122,0.738603658,1296.091638
0.009135433,3.697195022,6776.818752,5550.164559,229.2728853,0.216284987,2065.829521
0.009160289,1.653998944,6916.25952,2117.284502,268.2917488,0.370823786,2085.368059
0.009162251,2.911385184,7276.032468,943.2043568,235.4483251,0.704426176,933.1531163
0.009171257,1.819573979,9932.843927,4000.880778,203.9378493,0.018304384,3142.087917
0.009193836,1.719198266,6851.326744,4210.152646,213.6965841,0.109064546,2514.575885
0.0091941,3.803492924,6695.085787,2715.217012,223.1730624,0.358840675,1368.733174
0.009200941,2.896470791,6992.304454,2141.510231,276.8093522,0.425889617,1129.78101
0.009212695,1.736732286,8186.747323,2698.790397,213.5561,0.142382903,2300.548407
0.009222255,1.807738497,111.1695034,91.28379207,72.48215335,0.928772157,281.4944344
0.009231692,1.998893079,7026.485534,3339.466035,276.5128441,0.320709091,1999.051874
0.009241526,1.935853743,13645.00336,1134.109887,117.1798105,0.142671958,1737.322128
0.009245376,1.180884128,115.9508404,118.1138071,87.91049186,0.872782235,449.3964301
0.009264342,3.064900584,7346.614992,2046.401322,213.4509795,0.391253155,1462.010116
0.009269518,2.953848323,10668.0665,2210.389142,299.5893308,0.33077226,754.8844428
0.009270963,1.978053155,11974.22915,3608.698929,229.3000746,0.060911496,2738.003731
0.009272082,0.928392104,9654.211817,2882.876945,132.5474902,-0.063683972,5033.803006
0.009275228,3.10454289,18853.13211,2101.487692,323.7327149,0.33744451,679.5639272
0.009283055,3.00011001,10813.54385,3968.353562,224.8136879,0.091720465,1662.180129
0.0092871,1.716076653,7693.522954,2074.165637,268.0784163,0.394036442,2164.468675
0.009290024,1.208609016,136.1208238,164.3246883,67.3788829,0.763027828,614.8745843
0.009290357,1.878696725,145.5701466,155.8662523,84.90474872,0.812181568,427.4863848
0.009290969,3.735808928,7239.57077,5678.942964,212.350796,0.150608201,2309.796822
0.009294091,1.806576069,6571.82336,2037.628082,270.4711388,0.391876857,1842.391449
0.009297981,3.167382484,10761.86732,2017.023974,185.0164677,0.236709649,1326.069571
0.009306505,1.407454124,6891.999299,2060.630796,273.2965039,0.391318417,2082.526719
0.009317769,1.569004517,6665.54959,700.3523037,91.51614249,0.572940665,1923.153664
0.009322062,1.8298142,10831.85371,2489.878977,265.2821733,0.123551304,1679.099942
0.009325948,3.076239691,7427.991697,964.4156351,280.4871774,0.729164112,839.6516765
0.009330881,3.003243138,17981.53999,4138.795183,332.829288,0.265470698,1464.166066
0.009343739,2.82684823,6842.325065,4228.70292,242.0951011,0.275761796,2157.134557
0.009345739,3.091547418,7492.229736,3969.735465,251.4443539,0.279523248,1756.993627
0.009362073,3.062414104,17996.54351,3029.005795,339.2786698,0.304552668,1044.904257
0.009367159,1.806567809,11430.2153,2627.652666,289.0625873,0.159742114,1282.534301
0.009377512,5.250876286,15248.75933,1578.70822,242.6569277,0.274575399,620.7616838
0.009381365,5.360893506,6827.8184,2756.61423,240.936077,0.423062307,992.1748181
0.009401339,3.108948649,18534.9249,4124.23073,301.1518344,0.223367814,1833.355848
0.009404507,3.028394713,11990.6834,3651.76595,231.3933713,0.09667548,2164.62168
0.00940479,3.15033426,1657.62651,277.2529322,143.4550052,1.014435106,501.6339409
0.009405018,1.186011975,199.6515721,308.3715159,108.9389642,0.704067007,835.7910037
0.009410827,3.824008496,9666.24149,2345.874866,242.1604496,0.274834363,1103.346473
0.009413903,3.095219311,10520.01494,2009.651962,263.7652674,0.310400909,1068.146639
0.009420512,3.085982313,10339.01423,1008.500736,293.3261717,0.508837982,591.9353691
0.009439383,1.726136905,6997.920519,4077.220525,206.3582307,0.095072158,2759.640621
0.009446721,3.182826635,11201.75182,1990.456917,189.059713,0.21940599,1382.23955
0.009468334,3.029832381,18196.8632,555.4302492,242.7419242,0.48976562,479.9736118
0.009469475,2.05971006,12090.70322,801.4755858,102.9993313,0.406668694,1526.869061
0.009489812,4.856537956,13918.31358,5556.831072,317.878732,0.316569089,1202.444461
0.009490091,3.134525791,7620.075154,270.1461945,106.524725,0.954140953,492.0781724
0.009490099,1.851420283,115.9195923,116.2987014,76.76229027,0.892087089,325.5769963
0.009492113,4.951349362,11411.22506,4343.280304,222.8160443,0.143762889,1575.233381
0.009492224,3.142839868,13312.26964,4071.175728,256.9216846,0.116370804,1690.568352
0.00950016,1.885620212,13481.80228,1293.672672,89.26209591,0.028502422,2123.541096
0.009501753,5.193872407,19517.04395,986.2063743,337.1718284,0.453319001,246.9515233
0.009506047,2.025805349,17565.93469,233.1661362,154.9138141,0.712408864,500.2016875
0.009511283,3.027804643,1756.406859,591.593392,127.3483655,0.833796438,940.2351218
0.00951655,2.984173104,16472.05401,805.5044087,325.7288831,0.438760946,395.5481906
0.009527911,2.022324889,15464.68166,4956.27016,333.9009512,0.227904442,1780.966869
0.00952932,2.0262705,1837.921731,519.422952,127.1199096,0.859479666,1180.96644
0.009530185,1.504823391,9509.056451,903.768217,96.14649467,0.35587213,2184.433892
0.009533992,3.113218353,6778.325311,2013.965078,216.4366155,0.414167127,1516.809979
0.009534539,1.066429898,13433.96212,1046.797222,199.225679,0.04969689,1944.515619
0.009544615,2.106779713,9963.460306,1687.622902,142.9119905,0.192842773,2349.091168
0.009545229,3.038627851,6826.43371,2783.172764,275.8179474,0.386715464,1257.018906
0.009547577,2.444354541,1715.038781,1706.94714,130.5428149,0.425417776,1781.768416
0.009547692,1.678943462,6924.254883,1994.390956,181.0952373,0.265558846,2631.529955
0.00954804,4.673171483,17339.12246,1133.570915,330.927896,0.422271196,295.8763704
0.009555002,1.932540314,13142.5703,669.5094537,322.2005279,0.492909045,593.1813453
0.009560974,1.554807445,6777.327095,4091.668349,208.7561093,0.091699226,2654.392567
0.009563914,0.627443125,121.8169985,117.0480192,70.19944972,0.691107353,799.0053915
0.00956971,0.637639697,2988.986813,219.6175264,40.30881151,0.772681637,2058.810043
0.009571202,5.157625836,13769.87857,1076.415795,320.0945494,0.448157838,339.6399444
0.009577376,1.87044149,13930.90176,2056.929716,195.2386527,0.058790913,2057.392066
0.009581365,1.957525344,15566.32511,360.8546856,171.4330049,0.521000224,673.661178
0.009584053,1.722498234,887.0764635,156.3355896,41.47661823,0.86457874,528.981868
0.009584478,3.052323575,17150.39265,2820.805809,331.8568049,0.321333586,973.391463
0.009589802,2.018976427,14282.33401,3891.523092,333.5226861,0.212764396,1463.340601
0.009589942,2.035554036,14701.89202,1258.755744,204.017087,0.125336976,1404.953212
0.009595212,0.966015272,2464.087508,1672.588997,122.8211027,0.269848655,4274.864879
0.00959534,0.947656256,2347.939115,1427.871169,130.9751513,0.351697359,3906.26481
0.009597874,2.884052314,7024.145337,991.3088827,96.8521358,0.633668803,1546.3444
0.009598145,1.948902966,14117.65718,446.4397119,178.4569105,0.614843801,815.7997892
0.00959966,1.785055524,7055.3996,3958.564915,217.2634317,0.101812101,2609.235347
0.009602845,0.608600655,2130.387628,224.1357316,39.48136978,0.691865135,2016.851733
0.009607798,1.90811938,114.7488566,89.87152137,80.13401747,0.951129203,246.8160019
0.009610192,3.67026888,6836.466767,2732.273425,206.1252143,0.337308549,1515.183034
0.009614974,3.089538182,11807.81593,1601.777073,216.6473222,0.263902062,1108.968416
0.009616417,5.48464942,7077.351644,2741.153745,231.1742898,0.412976136,956.9291369
0.009622469,1.980859518,6663.925984,847.170233,64.25527383,0.659194018,1985.854326
0.009623459,1.992340719,13489.2539,581.0182355,104.2586715,0.39757529,1212.159659
0.009627779,1.377171562,6621.838153,1001.641176,297.7506701,0.687634021,1870.413986
0.009630314,0.897996751,1448.693337,1239.232853,110.0699496,0.411087044,3465.486523
0.009630445,1.028548901,1468.372432,216.5771784,99.59825076,0.869034194,1063.302773
0.009630934,1.732047193,6841.283772,2036.074113,171.3065416,0.25500607,2646.993511
0.009632071,2.980468465,15544.79715,4090.592099,248.5570606,0.125585963,2191.233562
0.009634611,0.594154645,3130.892185,944.236037,97.43995287,0.379332992,4848.8059
0.009635767,2.524325928,5796.020362,1556.98816,104.4455283,0.435793552,2318.446289
0.009636037,2.92629428,7109.952762,1211.082795,134.9722604,0.596213975,1534.012683
0.00963647,2.040610259,7740.533757,2340.42938,201.7541699,0.243362143,2341.527595
0.009641006,3.079249979,10701.39032,955.2487011,259.5736548,0.442144082,678.1154643
0.009642365,2.877807115,14374.94421,1596.58097,247.0052392,0.227430224,1005.656559
0.009642808,2.917593093,6827.859845,6920.112124,268.1430225,0.196293025,2257.663263
0.009643511,1.011341388,7476.842659,769.6305777,106.5341936,0.52323872,2908.106866
0.009643534,1.22280498,143.2407341,166.7100545,102.4561494,0.786574303,577.6720482
0.009656996,0.599054025,2769.623753,495.6030192,54.64931212,0.636259465,3830.928142
0.009658114,1.452888521,8105.573803,1671.975752,129.4119543,0.192591815,2986.060946
0.009658694,1.987910508,15686.93042,2308.74197,340.4213581,0.255251419,991.4328082
0.009661814,4.898848713,9399.488199,4193.433305,284.0920576,0.333056975,1126.767209
0.009662952,1.00728646,9375.370389,285.6630474,116.0101932,0.85885514,1355.745033
0.009664309,4.543034061,19133.84126,3156.054961,351.142493,0.446016216,727.5129618
0.009666791,1.014202222,7023.775995,835.3329734,125.0313531,0.470479514,2780.284054
0.009668565,1.531446705,4195.77117,1899.870186,108.6771179,0.287100956,3552.068408
0.009670582,1.722851239,7030.799575,3939.461393,269.6495914,0.227727683,2224.550254
0.009675372,0.639155315,117.17496,115.7582043,88.53463949,0.772288917,846.9171114
0.009675811,3.05955017,11148.26049,4043.560971,267.2288908,0.151978225,1348.2829
0.009676986,1.756722459,7038.986595,2019.460413,226.9441256,0.36291723,2110.403842
0.009677111,2.997507165,820.2054628,155.8410507,123.747209,0.984846769,280.4111488
